Multihop,Obfuscation,Exit location,Exit server,Entry location,Entry server,Distance (km)
Always,LWO,"Canada, Montreal",ca-mtr-wg-305,"Canada, Toronto",ca-tor-wg-202,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-305,"Canada, Toronto",ca-tor-wg-201,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-305,"USA, Los Angeles, CA",us-lax-wg-203,3969
Always,LWO,"Canada, Montreal",ca-mtr-wg-306,"Mexico, Queretaro",mx-qro-wg-001,3698
Always,LWO,"Canada, Montreal",ca-mtr-wg-306,"Mexico, Queretaro",mx-qro-wg-001,3698
Always,LWO,"Canada, Montreal",ca-mtr-wg-306,"Mexico, Queretaro",mx-qro-wg-001,3698
Always,LWO,"Canada, Montreal",ca-mtr-wg-306,"Canada, Toronto",ca-tor-wg-202,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-306,"USA, Los Angeles, CA",us-lax-wg-203,3969
Always,LWO,"Canada, Montreal",ca-mtr-wg-307,"Canada, Toronto",ca-tor-wg-202,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-307,"USA, Los Angeles, CA",us-lax-wg-203,3969
Always,LWO,"Canada, Montreal",ca-mtr-wg-307,"Canada, Toronto",ca-tor-wg-201,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-307,"Canada, Toronto",ca-tor-wg-202,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-307,"Canada, Toronto",ca-tor-wg-202,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-308,"Canada, Toronto",ca-tor-wg-201,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-308,"Canada, Toronto",ca-tor-wg-201,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-308,"Canada, Toronto",ca-tor-wg-202,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-308,"Canada, Toronto",ca-tor-wg-202,507
Always,LWO,"Canada, Montreal",ca-mtr-wg-308,"Canada, Toronto",ca-tor-wg-202,507
Always,LWO,"Canada, Toronto",ca-tor-wg-001,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-001,"Mexico, Queretaro",mx-qro-wg-001,3219
Always,LWO,"Canada, Toronto",ca-tor-wg-001,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-001,"Mexico, Queretaro",mx-qro-wg-001,3219
Always,LWO,"Canada, Toronto",ca-tor-wg-001,"Mexico, Queretaro",mx-qro-wg-001,3219
Always,LWO,"Canada, Toronto",ca-tor-wg-002,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-002,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-002,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-002,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-002,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-201,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-201,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-201,"USA, Los Angeles, CA",us-lax-wg-203,3493
Always,LWO,"Canada, Toronto",ca-tor-wg-201,"USA, Los Angeles, CA",us-lax-wg-203,3493
Always,LWO,"Canada, Toronto",ca-tor-wg-201,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-202,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-202,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-202,"Mexico, Queretaro",mx-qro-wg-001,3219
Always,LWO,"Canada, Toronto",ca-tor-wg-202,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-202,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-203,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-203,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-203,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-203,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-203,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-204,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-204,"Mexico, Queretaro",mx-qro-wg-001,3219
Always,LWO,"Canada, Toronto",ca-tor-wg-204,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-204,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-204,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-205,"Mexico, Queretaro",mx-qro-wg-001,3219
Always,LWO,"Canada, Toronto",ca-tor-wg-205,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-205,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-205,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-205,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-206,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-206,"Mexico, Queretaro",mx-qro-wg-001,3219
Always,LWO,"Canada, Toronto",ca-tor-wg-206,"Mexico, Queretaro",mx-qro-wg-001,3219
Always,LWO,"Canada, Toronto",ca-tor-wg-206,"USA, Los Angeles, CA",us-lax-wg-203,3493
Always,LWO,"Canada, Toronto",ca-tor-wg-206,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-207,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-207,"Canada, Toronto",ca-tor-wg-202,0
Always,LWO,"Canada, Toronto",ca-tor-wg-207,"Mexico, Queretaro",mx-qro-wg-001,3219
Always,LWO,"Canada, Toronto",ca-tor-wg-207,"Canada, Toronto",ca-tor-wg-201,0
Always,LWO,"Canada, Toronto",ca-tor-wg-207,"USA, Los Angeles, CA",us-lax-wg-203,3493
Always,LWO,"Canada, Vancouver",ca-van-wg-201,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-201,"USA, Los Angeles, CA",us-lax-wg-203,1738
Always,LWO,"Canada, Vancouver",ca-van-wg-201,"USA, Los Angeles, CA",us-lax-wg-203,1738
Always,LWO,"Canada, Vancouver",ca-van-wg-201,"Mexico, Queretaro",mx-qro-wg-001,3771
Always,LWO,"Canada, Vancouver",ca-van-wg-201,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-202,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-202,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-202,"USA, Los Angeles, CA",us-lax-wg-203,1738
Always,LWO,"Canada, Vancouver",ca-van-wg-202,"Canada, Toronto",ca-tor-wg-201,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-202,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-301,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-301,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-301,"Canada, Toronto",ca-tor-wg-201,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-301,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-301,"Canada, Toronto",ca-tor-wg-201,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-302,"Canada, Toronto",ca-tor-wg-201,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-302,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-302,"USA, Los Angeles, CA",us-lax-wg-203,1738
Always,LWO,"Canada, Vancouver",ca-van-wg-302,"Canada, Toronto",ca-tor-wg-202,3358
Always,LWO,"Canada, Vancouver",ca-van-wg-302,"USA, Los Angeles, CA",us-lax-wg-203,1738
Always,LWO,"Canada, Calgary",ca-yyc-wg-201,"USA, Los Angeles, CA",us-lax-wg-203,1919
Always,LWO,"Canada, Calgary",ca-yyc-wg-201,"USA, Los Angeles, CA",us-lax-wg-203,1919
Always,LWO,"Canada, Calgary",ca-yyc-wg-201,"Canada, Toronto",ca-tor-wg-202,2707
Always,LWO,"Canada, Calgary",ca-yyc-wg-201,"Canada, Toronto",ca-tor-wg-201,2707
Always,LWO,"Canada, Calgary",ca-yyc-wg-201,"Mexico, Queretaro",mx-qro-wg-001,3590
Always,LWO,"Canada, Calgary",ca-yyc-wg-202,"USA, Los Angeles, CA",us-lax-wg-203,1919
Always,LWO,"Canada, Calgary",ca-yyc-wg-202,"Mexico, Queretaro",mx-qro-wg-001,3590
Always,LWO,"Canada, Calgary",ca-yyc-wg-202,"USA, Los Angeles, CA",us-lax-wg-203,1919
Always,LWO,"Canada, Calgary",ca-yyc-wg-202,"Canada, Toronto",ca-tor-wg-201,2707
Always,LWO,"Canada, Calgary",ca-yyc-wg-202,"Mexico, Queretaro",mx-qro-wg-001,3590
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-001,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-001,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-001,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-001,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-001,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-002,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-002,"Germany, Frankfurt",de-fra-wg-004,305
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-003,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-003,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-003,"Germany, Frankfurt",de-fra-wg-004,305
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-003,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-003,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-005,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-005,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-005,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-005,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-005,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-006,"Germany, Frankfurt",de-fra-wg-004,305
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-006,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-006,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-006,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-006,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-201,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-201,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-201,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-201,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-201,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-202,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-202,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-202,"Germany, Frankfurt",de-fra-wg-004,305
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-202,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-202,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-401,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-401,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-401,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-401,"Germany, Frankfurt",de-fra-wg-004,305
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-401,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-402,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-402,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-402,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-402,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-402,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-404,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-404,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-404,"Germany, Frankfurt",de-fra-wg-004,305
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-404,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-404,"Switzerland, Zurich",ch-zrh-wg-502,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-502,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-502,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-502,"Switzerland, Zurich",ch-zrh-wg-006,0
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-502,"Germany, Frankfurt",de-fra-wg-004,305
Always,LWO,"Switzerland, Zurich",ch-zrh-wg-502,"Switzerland, Zurich",ch-zrh-wg-005,0
Always,LWO,"Chile, Santiago",cl-scl-wg-001,"Canada, Toronto",ca-tor-wg-201,8623
Always,LWO,"Chile, Santiago",cl-scl-wg-001,"Canada, Toronto",ca-tor-wg-201,8623
Always,LWO,"Chile, Santiago",cl-scl-wg-001,"Canada, Toronto",ca-tor-wg-202,8623
Always,LWO,"Chile, Santiago",cl-scl-wg-001,"Canada, Toronto",ca-tor-wg-202,8623
Always,LWO,"Chile, Santiago",cl-scl-wg-001,"Canada, Toronto",ca-tor-wg-202,8623
Always,LWO,"Chile, Santiago",cl-scl-wg-002,"Canada, Toronto",ca-tor-wg-201,8623
Always,LWO,"Chile, Santiago",cl-scl-wg-002,"USA, Los Angeles, CA",us-lax-wg-203,9001
Always,LWO,"Chile, Santiago",cl-scl-wg-002,"USA, Los Angeles, CA",us-lax-wg-203,9001
Always,LWO,"Chile, Santiago",cl-scl-wg-002,"USA, Los Angeles, CA",us-lax-wg-203,9001
Always,LWO,"Chile, Santiago",cl-scl-wg-002,"USA, Los Angeles, CA",us-lax-wg-203,9001
Always,LWO,"Colombia, Bogota",co-bog-wg-001,"Mexico, Queretaro",mx-qro-wg-001,3354
Always,LWO,"Colombia, Bogota",co-bog-wg-001,"Canada, Toronto",ca-tor-wg-201,4374
Always,LWO,"Colombia, Bogota",co-bog-wg-001,"Mexico, Queretaro",mx-qro-wg-001,3354
Always,LWO,"Colombia, Bogota",co-bog-wg-001,"Canada, Toronto",ca-tor-wg-201,4374
Always,LWO,"Colombia, Bogota",co-bog-wg-001,"Mexico, Queretaro",mx-qro-wg-001,3354
Always,LWO,"Colombia, Bogota",co-bog-wg-002,"Canada, Toronto",ca-tor-wg-202,4374
Always,LWO,"Colombia, Bogota",co-bog-wg-002,"Canada, Toronto",ca-tor-wg-202,4374
Always,LWO,"Colombia, Bogota",co-bog-wg-002,"USA, Los Angeles, CA",us-lax-wg-203,5606
Always,LWO,"Colombia, Bogota",co-bog-wg-002,"Canada, Toronto",ca-tor-wg-202,4374
Always,LWO,"Colombia, Bogota",co-bog-wg-002,"Canada, Toronto",ca-tor-wg-202,4374
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-001,"Albania, Tirana",al-tia-wg-001,1364
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-001,"Albania, Tirana",al-tia-wg-001,1364
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-001,"Albania, Tirana",al-tia-wg-004,1364
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-001,"Albania, Tirana",al-tia-wg-004,1364
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-001,"Albania, Tirana",al-tia-wg-001,1364
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-002,"Albania, Tirana",al-tia-wg-001,1364
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-002,"Albania, Tirana",al-tia-wg-001,1364
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-002,"Albania, Tirana",al-tia-wg-001,1364
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-002,"Albania, Tirana",al-tia-wg-004,1364
Always,LWO,"Cyprus, Nicosia",cy-nic-wg-002,"Albania, Tirana",al-tia-wg-001,1364
Always,LWO,"Czech Republic, Prague",cz-prg-wg-101,"Austria, Vienna",at-vie-wg-003,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-101,"Austria, Vienna",at-vie-wg-001,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-101,"Austria, Vienna",at-vie-wg-001,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-101,"Austria, Vienna",at-vie-wg-001,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-101,"Austria, Vienna",at-vie-wg-003,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-102,"Austria, Vienna",at-vie-wg-002,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-102,"Austria, Vienna",at-vie-wg-002,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-102,"Austria, Vienna",at-vie-wg-001,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-102,"Austria, Vienna",at-vie-wg-002,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-102,"Germany, Frankfurt",de-fra-wg-004,413
Always,LWO,"Czech Republic, Prague",cz-prg-wg-201,"Austria, Vienna",at-vie-wg-003,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-201,"Germany, Frankfurt",de-fra-wg-004,413
Always,LWO,"Czech Republic, Prague",cz-prg-wg-201,"Austria, Vienna",at-vie-wg-002,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-201,"Austria, Vienna",at-vie-wg-001,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-201,"Austria, Vienna",at-vie-wg-001,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-202,"Germany, Frankfurt",de-fra-wg-004,413
Always,LWO,"Czech Republic, Prague",cz-prg-wg-202,"Austria, Vienna",at-vie-wg-001,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-202,"Austria, Vienna",at-vie-wg-003,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-202,"Austria, Vienna",at-vie-wg-002,250
Always,LWO,"Czech Republic, Prague",cz-prg-wg-202,"Austria, Vienna",at-vie-wg-002,250
Always,LWO,"Germany, Berlin",de-ber-wg-001,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-001,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-001,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-001,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-001,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-002,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-002,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-002,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-002,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-002,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-003,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-003,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-003,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-003,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-003,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-004,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-004,"Germany, Frankfurt",de-fra-wg-004,424
Always,LWO,"Germany, Berlin",de-ber-wg-004,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-004,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-004,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-005,"Germany, Frankfurt",de-fra-wg-004,424
Always,LWO,"Germany, Berlin",de-ber-wg-005,"Germany, Frankfurt",de-fra-wg-004,424
Always,LWO,"Germany, Berlin",de-ber-wg-005,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-005,"Germany, Frankfurt",de-fra-wg-004,424
Always,LWO,"Germany, Berlin",de-ber-wg-005,"Germany, Frankfurt",de-fra-wg-004,424
Always,LWO,"Germany, Berlin",de-ber-wg-006,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-006,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-006,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-006,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-006,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-007,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-007,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-007,"Germany, Frankfurt",de-fra-wg-004,424
Always,LWO,"Germany, Berlin",de-ber-wg-007,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-007,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-008,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-008,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-008,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Berlin",de-ber-wg-008,"Sweden, Malmö",se-mma-wg-111,344
Always,LWO,"Germany, Berlin",de-ber-wg-008,"Sweden, Malmö",se-mma-wg-112,344
Always,LWO,"Germany, Dusseldorf",de-dus-wg-001,"Germany, Frankfurt",de-fra-wg-004,183
Always,LWO,"Germany, Dusseldorf",de-dus-wg-001,"Netherlands, Amsterdam",nl-ams-wg-002,179
Always,LWO,"Germany, Dusseldorf",de-dus-wg-001,"Netherlands, Amsterdam",nl-ams-wg-002,179
Always,LWO,"Germany, Dusseldorf",de-dus-wg-001,"Netherlands, Amsterdam",nl-ams-wg-001,179
Always,LWO,"Germany, Dusseldorf",de-dus-wg-001,"Germany, Frankfurt",de-fra-wg-004,183
Always,LWO,"Germany, Dusseldorf",de-dus-wg-002,"Netherlands, Amsterdam",nl-ams-wg-001,179
Always,LWO,"Germany, Dusseldorf",de-dus-wg-002,"Germany, Frankfurt",de-fra-wg-004,183
Always,LWO,"Germany, Dusseldorf",de-dus-wg-002,"Netherlands, Amsterdam",nl-ams-wg-001,179
Always,LWO,"Germany, Dusseldorf",de-dus-wg-002,"Germany, Frankfurt",de-fra-wg-004,183
Always,LWO,"Germany, Dusseldorf",de-dus-wg-002,"Germany, Frankfurt",de-fra-wg-004,183
Always,LWO,"Germany, Dusseldorf",de-dus-wg-003,"Germany, Frankfurt",de-fra-wg-004,183
Always,LWO,"Germany, Dusseldorf",de-dus-wg-003,"Netherlands, Amsterdam",nl-ams-wg-002,179
Always,LWO,"Germany, Dusseldorf",de-dus-wg-003,"Netherlands, Amsterdam",nl-ams-wg-002,179
Always,LWO,"Germany, Dusseldorf",de-dus-wg-003,"Netherlands, Amsterdam",nl-ams-wg-002,179
Always,LWO,"Germany, Dusseldorf",de-dus-wg-003,"Netherlands, Amsterdam",nl-ams-wg-001,179
Always,LWO,"Germany, Frankfurt",de-fra-wg-001,"Germany, Frankfurt",de-fra-wg-004,0
Always,LWO,"Germany, Frankfurt",de-fra-wg-001,"Germany, Frankfurt",de-fra-wg-004,0
Always,LWO,"Germany, Frankfurt",de-fra-wg-001,"Germany, Frankfurt",de-fra-wg-004,0
Always,LWO,"Germany, Frankfurt",de-fra-wg-001,"Switzerland, Zurich",ch-zrh-wg-005,305
Always,LWO,"Germany, Frankfurt",de-fra-wg-001,"Switzerland, Zurich",ch-zrh-wg-006,305
Always,LWO,"Germany, Frankfurt",de-fra-wg-002,"Germany, Frankfurt",de-fra-wg-004,0
Always,LWO,"Germany, Frankfurt",de-fra-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,305
Always,LWO,"Germany, Frankfurt",de-fra-wg-002,"Switzerland, Zurich",ch-zrh-wg-005,305
